"Abbott Laboratories terminated license and suuply agreement with Natural Alternatives -- 8K","NAII-US,ABT-US","SA","12:14pm","4-Dec-13"
"Abbott Labs says scientists report positive results from pre-clinical study of its dual variable domain-Ig molecule in rheumatoid arthritis","ABT-US","SA"," 6:11am","8-Nov-07"
"Abbott Research Demonstrates Viability of Combining Antibody Functions to Target Two or More Disease-Causing Processes","ABT","PRN"," 6:06am","8-Nov-07"
"Ranbaxy announces settlement regarding Flomax (2:03ET)","4503-JP,500359-IN...","SA"," 5:46am","8-Nov-07"
"New Web Site Tools Help Alleviate Stress Associated with Caring for Children with Diabetes During the Holidays","ABT","PRN"," 5:03am","8-Nov-07"
"ABBOTT LABORATORIES files (FWP) Free writing prospectus after a registration statement has been filed (ABT-US)","ABT-US,ABT","EDG"," 6:20pm","7-Nov-07"
"Congoleum Corporation Reports Third Quarter Results","20719510,ABL,CGMCQ","MW"," 2:01pm","7-Nov-07"
"SVP CHEN Sells 2,600 of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG"," 1:30pm","7-Nov-07"
"Abbott to Present at Credit Suisse Healthcare Conference","ABT","PRN"," 6:00am","7-Nov-07"
"Barron's Weekday Trader is positive on Abbott Labs","ABT-US","SA"," 3:57pm","6-Nov-07"
"ABBOTT LABORATORIES files (424B3) Prospectus detailing significant change to previous prospectus (ABT-US)","ABT-US,ABT","EDG"," 6:00am","6-Nov-07"
"DJ Abbott Laboratories Doc re. Form 8-K & Form 10-Q","ABT,US0028241000","DJRN","11:00pm","5-Nov-07"
"Abbott Labs confirms FDA panel to review Xience V on 29-Nov","ABT-US","SA"," 7:44am","5-Nov-07"
"Abbott Confirms FDA Advisory Panel to Review XIENCE(TM) V Drug Eluting Stent on November 29","ABT","PRN"," 7:42am","5-Nov-07"
"FDA sets 29-Nov panel meeting to consider Abbott's Xience stent - Dow Jones","ABT-US","SA"," 7:11am","5-Nov-07"
"Abbott Labs says Simcor met its primary endpoint of lowering non-HDL cholesterol, while demonstrating improvements on other key lipids","ABT-US,SOLB-BE","SA"," 1:01pm","4-Nov-07"
"Abbott's Investigational SIMCOR(R) Offers Comparable LDL Lowering to Simvastatin and Significantly Raises HDL and Lowers Triglycerides in Phase III Study","ABT","PRN"," 6:03am","4-Nov-07"
"ABBOTT LABORATORIES: 10-Q FactSet Blackline Report for period ending 9/30/2007","ABT-US","FBLK"," 1:29pm","2-Nov-07"
"ABBOTT LABORATORIES files (10-Q) Basic quarterly filing, for period end 30-Sep-07 (ABT-US)","ABT-US,ABT","EDG"," 1:28pm","2-Nov-07"
"Skypharma announces research update for Flutiform","ABT-US,SKP-GB","SA","12:22am","2-Nov-07"
"Abbott Launches Fruitified(TM) ZonePerfect(R) All-Natural Nutrition Bars","ABT","PRN"," 6:01am","1-Nov-07"
"Follow up: AstraZeneca reports Q3 results","ABT-US,AZN-GB,BVF...","SA"," 4:18am","1-Nov-07"
"/C O R R E C T I O N -- Abbott/","ABT","PRN"," 4:02am","1-Nov-07"
"Abbott Labs has been sued regarding Norvir (AIDS) -- WSJ","ABT-US,KR-US,SVU-...","SA"," 4:55am","30-Oct-07"
"Page One article says Medtronic recall highlights the shortcomings of medical device regulation - WSJ","ABT-US,BSX-US,JNJ...","SA"," 9:31pm","29-Oct-07"
"Abbott Employees Provide Healthy Treats to Ghosts and Goblins Across United States","ABT","PRN"," 8:01am","29-Oct-07"
"Abbott Again Honored as a Leader in Diversity","ABT","PRN"," 5:01am","26-Oct-07"
"ZonePerfect(R) Survey Finds Americans Are Overfed on Technology, Underfed at the Dinner Table","ABT","PRN","10:49am","25-Oct-07"
"Abbott genoemd door wetenschappelijk tijdschrift tot 'Beste werkgever' in de biotechnische en farmaceutische industrie","ABT","PRNE"," 7:04pm","24-Oct-07"
"A Abbot Nomeada para a Lista de "Melhores Empregadores" da Revista Science no Sector de Biotecnologia e Farmacêutico","ABT","PRNE"," 4:34pm","24-Oct-07"
"Abbott nominata dalla rivista Science tra i migliori datori di lavoro dell'industria biotecnologica e farmaceutica","ABT","PRNE","10:22am","24-Oct-07"
"Abbott est nominée dans le classement du magazine Science des "Meilleurs employeurs" dans l'industrie biotechnologique et pharmaceutique","ABT","CNW","10:17am","24-Oct-07"
"Abbott nommé au classement publié par le magazine Science des << Meilleurs employeurs >> dans le secteur des biotechnologies et des industries pharmaceutiques","ABT","PRNE"," 9:26am","24-Oct-07"
"Abbott es elegida como 'Top Employers' por la revista Science","ABT","PRNE"," 9:22am","24-Oct-07"
"Abbott in der Liste der "Besten Arbeitgeber" der biotechnischen und pharmazeutischen Industrie des Magazins "Science"","ABT","PRNE"," 8:19am","24-Oct-07"
"Abbott Named to Science Magazine's List of 'Top Employers' in the Biotech and Pharmaceutical Industry","ABT","PRN"," 6:01am","24-Oct-07"
"Abbott Labs (ABT) added to Conviction Buy list at Goldman Sachs, Alcon (ACL) removed, Boston Scientific (BSX) downgraded","ABT-US,ACL,BSX-US","SA"," 2:57am","24-Oct-07"
"Study says drug-coated stents reduced Medicare costs - NY Times","ABT-US,BSX-US,JNJ...","SA","11:18pm","23-Oct-07"
"Noven Pharmaceuticals receives approvable letter for Stavzor delayed release","ABT-US,NOVN,SAN-FR","SA"," 2:49pm","23-Oct-07"
"Abbott Labs reports on post-marketing studies in CAPTURE 2 and EXACT studies","ABT-US","SA","11:01am","23-Oct-07"
"Real-World Studies of Carotid Artery Stenting Demonstrate Results Comparable to Guidelines for Patients Treated With Surgery","ABT","PRN","10:53am","23-Oct-07"
"Abbott Labs announces positive one-year results from ABSORB trial","ABT-US,MDT-US","SA"," 2:53pm","22-Oct-07"
"Abbott Announces Positive One-Year Results from the World's First Clinical Trial of a Fully Bioabsorbable Drug Eluting Coronary Stent","ABT","PRN"," 2:45pm","22-Oct-07"
"O Abbott's m2000(TM) Molecular Diagnostic Instrument e o RealTime HIV-1 Ganham o Prémio Inovação em Chicago","ABT","PRNE"," 9:38am","22-Oct-07"
"Abbott's Xience V Everolimus Eluting Coronary stent shows continued superiority to Taxus stent","ABT-US","SA"," 9:32am","22-Oct-07"
"Abbott's XIENCE(TM) V Everolimus Eluting Coronary Stent Shows Continued Superiority to TAXUS Stent in Reducing Major Adverse Cardiac Events in SPIRIT III Clinical Trial","ABT","PRN"," 9:27am","22-Oct-07"
"Grâce à son instrument de diagnostic moléculaire m2000(TM) et à son test VIH-1 RealTime, Abbott remporte un Chicago Innovation Award","ABT","CNW"," 7:13am","22-Oct-07"
"Abbott's m2000(TM) moleculair diagnostisch instrument en RealTime HIV-1 test wint de Chicago Innovation Award","ABT","PRNE"," 7:01am","22-Oct-07"
"Grâce à son instrument de diagnostic moléculaire m2000(TM) et son test VIH-1 RealTime, Abbott obtient un Chicago Innovation Award","ABT","PRNE"," 7:01am","22-Oct-07"
"Premiados el instrumento de diagnosis molecular m2000(TM) y el test RealTime HIV-1 de Abbott","ABT","PRNE"," 7:01am","22-Oct-07"
"Molekulardiagnoseinstrument m2000(TM) und RealTime HIV-1-Test von Abbott mit dem Chicago Innovation Award ausgezeichnet","ABT","PRNE"," 7:01am","22-Oct-07"
"Lo strumento diagnostico molecolare m2000(TM) e il test RealTime HIV-1 di Abbott si aggiudicano il Premio Chicago all'Innovazione","ABT","PRNE"," 7:01am","22-Oct-07"
"Abbott's m2000(TM) Molecular Diagnostic Instrument and RealTime HIV-1 Test Win Chicago Innovation Award","ABT","PRN"," 7:01am","22-Oct-07"
"Solvay and Abbott will co-promote Abbott's (ABT) Simcor in the United States","ABT-US,SOLB-BE","SA","11:42pm","21-Oct-07"
"FDA discloses paragraph IV patent certifications","ABT-US,AGN-US","SA"," 7:01am","19-Oct-07"
"Page One article looks at Pfizer's Exubera failure - WSJ","ABT-US,LLY-US,NKT...","SA"," 8:01pm","18-Oct-07"
"Cientistas da Abbott Criam uma Molécula com Duas Funções de Anticorpos","ABT","PRNE"," 7:35am","18-Oct-07"
"Los científicos de Abbott crean una molécula con dos funciones anticuerpo","ABT","PRNE"," 7:27am","18-Oct-07"
"Wissenschaftler von Abbott haben ein Molekül mit zwei Antikörper-Funktionen hergestellt","ABT","PRNE"," 7:26am","18-Oct-07"
"CALLSTREET REPORT: Abbott Laboratories(ABT-US), Q3 2007 Earnings Call, 17-October-2007 9:00 AM ET","ABT-US","FCST"," 6:47am","18-Oct-07"
"Wetenschappers van Abbott creëren één molecule met twee antistoffuncties","ABT","PRNE"," 6:36am","18-Oct-07"
"Gli scienziati di Abbott creano una molecola con due funzioni di anticorpo","ABT","PRNE"," 6:36am","18-Oct-07"
"Abbott Scientists Create One Molecule With Two Antibody Functions","ABT","PRN"," 6:36am","18-Oct-07"
"Les chercheurs scientifiques d'Abbott créent une molécule avec deux fonctions d'anticorps","ABT","CNW"," 6:36am","18-Oct-07"
"CORRECTED TRANSCRIPT: Abbott Laboratories(ABT-US), Q3 2007 Earnings Call, 17-October-2007 9:00 AM ET","ABT-US","FCST"," 1:03pm","17-Oct-07"
"Abbott Labs CFO Thomas Freyman says confident in earnings expectation of $3.20 in f08 -- Dow Jones","ABT-US","SA"," 6:52am","17-Oct-07"
"ABBOTT LABORATORIES files (8-K) Current report: Items 2.02 - Results of Operations, 9.01 - Financial Statements and Exhibits, for period end 17-Oct-07 (ABT-US)","ABT-US,ABT","EDG"," 5:35am","17-Oct-07"
"DJ Abbott Laboratories 3rd Quarter Results","ABT,US0028241000","DJRN"," 5:13am","17-Oct-07"
"Follow up: Abbott Labs reports Q3 drug sales","ABT-US","SA"," 4:47am","17-Oct-07"
"Abbott Labs reports Q3 EPS $0.67 ex-items vs Reuters consensus $0.66","ABT-US","SA"," 4:45am","17-Oct-07"
"Abbott Reports 14.4 Percent Sales Growth in Third Quarter","ABT","PRN"," 4:42am","17-Oct-07"
"Consensus drug sales estimates for Abbott Labs","ABT-US","SA"," 1:38pm","16-Oct-07"
"Seven Summits Research Releases Comments on DELL, ABT, STX, UTX, and STT","ABT,DELL,STT,STX,...","PRN"," 8:22am","16-Oct-07"
"Medtronic recall may have been delayed by dearth of data about performance of defibrillator leads - NY Times","ABT-US,BSX-US,JNJ...","SA","10:09pm","15-Oct-07"
"Medtronic suspends sales of defibrillator wires","ABT-US,BSX-US,JNJ...","SA"," 9:16pm","14-Oct-07"
"Appeals Court reverses contempt finding against Apotex in Abbott/Depakote case","ABT-US","SA"," 8:09am","11-Oct-07"
"Abbott Labs downgraded to market perform from outperform at Wachovia","ABT-US","SA"," 3:01am","11-Oct-07"
"Abbott Named One of the Best Companies for Hispanics by Hispanic Business Magazine","ABT","PRN"," 5:01am","10-Oct-07"
"DJ Abbott Laboratories Doc re. Forms 4","ABT,US0028241000","DJRN","11:00pm","9-Oct-07"
"Cerimon Pharmaceuticals, Inc.(007BJH-E) Schedules Biotechnology Industry Organization Investor Forum for 11-October-2007 12:30 PM ET","007BJH-E","FCST"," 7:29am","9-Oct-07"
"Stanford initiates medical technology group, Johnson & Johnson (JNJ), NeuroMetrix (NURO), others","ABT-US,ATRC-US,BM...","SA"," 3:56am","9-Oct-07"
"RBC comments on Friday's Medtronic Endeavor stent data, and effects on Boston Scientific (BSX) and Abbott Labs (ABT)","ABT-US,BSX-US,MDT...","SA"," 6:26am","8-Oct-07"
"Martek Biosciences signs 10-year sole source supply agreement with Abbott Labs (ABT)","ABT-US,MATK","SA"," 5:32am","8-Oct-07"
"NY Times discusses stent litigation","ABT-US,BSX-US,JNJ...","SA","10:03pm","3-Oct-07"
"FDA exploring behind-the-counter system - WSJ","ABT-US,AMG-US,BMY...","SA"," 6:31pm","3-Oct-07"
"FDA says thyroid medications containing levothyroxine sodium will have to ensure shelf life","ABT-US,KG,MYL-US","SA","11:12am","3-Oct-07"
"Abbott Named One of the 'Best Places to Launch a Career' by BusinessWeek","ABT","PRN"," 5:01am","3-Oct-07"
"Pres GONZALEZ Disposes 6,102 of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG"," 5:24pm","2-Oct-07"
"Dir SMITHBURG Updates Ownership of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG"," 5:21pm","2-Oct-07"
"Dir POWELL JR Updates Ownership of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG"," 5:19pm","2-Oct-07"
"Dir DALEY Updates Ownership of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG"," 5:13pm","2-Oct-07"
"Dir TILTON Updates Ownership of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG"," 5:11pm","2-Oct-07"
"Dir SCOTT III Updates Ownership of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG"," 5:09pm","2-Oct-07"
"Dir FULLER Updates Ownership of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG"," 5:06pm","2-Oct-07"
"Dir TILTON Updates Ownership of ABBOTT LABORATORIES (ABT) (Amended)","ABT-US,ABT","EDG"," 4:57pm","2-Oct-07"
"National Laboratory Associations Come Together in Support of 'Labs Are Vital' Initiative","ABT","PRN"," 7:03am","2-Oct-07"
"Abbott Labs broadens use of i-STAT handheld blood analyzer","ABT-US","SA"," 6:08am","2-Oct-07"
"Abbott Broadens Use of i-STAT Handheld Blood Analyzer with CLIA Waiver Granted by FDA for CHEM8+ Test Cartridge","ABT","PRN"," 6:01am","2-Oct-07"
"HUMIRA(R) (adalimumab) da Abbott conquista o prestigiado Prémio Galen para inovação no cuidado do doente","ABT","PRNE"," 8:39pm","1-Oct-07"
"AN ABSOLUTE MINUTE: A Radio Series From Absolute Software","ABT","MW","12:52pm","1-Oct-07"
"Abbott's ABT-874 shows positive results of maintenance of response in Phase II psoriasis study","ABT-US","SA"," 9:18am","1-Oct-07"
"Abbott's ABT-874 Shows Positive Results for Maintenance of Response in Phase II Psoriasis Study","ABT","PRN"," 9:15am","1-Oct-07"
"Abbott Laboratories (ABT-US) - Interim Report for the Period Ending 30-Sep-2007 (English)","ABT-US","FFR"," 9:00pm","29-Sep-07"
"Le médicament HUMIRA(R) (adalimumab) d'Abbott reçoit le prestigieux prix Galien de l'innovation dans les soins aux patients","ABT","CNW"," 4:11pm","28-Sep-07"
"Abbotts HUMIRA(R) (adalimumab) geëerd met prestigieuze Galen Prijs voor innovatie in de patiëntenzorg","ABT","PRNE","11:21am","28-Sep-07"
"HUMIRA(R) (adalimumab) della Abbott riceve il prestigioso Premio Galeno per l'innovazione nella cura dei pazienti","ABT","PRNE","10:43am","28-Sep-07"
"Le médicament HUMIRA(R) (adalimumab) d'Abbott honoré du prestigieux Prix Galien de l'innovation dans le soin aux patients","ABT","PRNE","10:22am","28-Sep-07"
"Abbott Laboratories(ABT-US) Schedules Q3 2007 Earnings Call for 17-October-2007 9:00 AM ET","ABT-US","FCST"," 9:09am","28-Sep-07"
"Abbott Laboratories(ABT-US) Schedules Q3 2007 Earnings Release for 17-October-2007 Before Market Open ET","ABT-US","FCST"," 8:53am","28-Sep-07"
"Abbott Hosts Conference Call for Third-Quarter Earnings","ABT","PRN"," 8:39am","28-Sep-07"
"Abbotts HUMIRA(R) (Adalimumab) erhält den renommierten Prix Galien für innovative Patientenbehandlung","ABT","PRNE"," 4:55am","28-Sep-07"
"HUMIRA(R) (adalimumab) de Abbott recibe el Premio Galen por su innovación en el cuidado de los pacientes","ABT","PRNE"," 4:04am","28-Sep-07"
"Abbott's HUMIRA(R) (adalimumab) Honored With Prestigious Galen Prize for Innovation in Patient Care","ABT","PRN"," 8:42am","27-Sep-07"
"Abbott Labs initiates HERCULES trial","ABT-US","SA"," 9:02am","25-Sep-07"
"Abbott Initiates Clinical Study to Evaluate Use of RX Herculink(R) Elite(TM) Renal Stent System for the Treatment of Renal Artery Stenosis","ABT","PRN"," 9:01am","25-Sep-07"
"Abbott Again Honored as Top Company for Working Moms","ABT","PRN"," 4:01am","25-Sep-07"
"Follow-up: Abbott Labs mentioned positively at Morgan Stanley","ABT-US","SA"," 9:04am","24-Sep-07"
"Abbott Labs mentioned positively at Morgan Stanley","ABT-US","SA"," 9:00am","24-Sep-07"
"(RNS)  Abbott Laboratories  Doc re. Forms 3, 4 and 8-K","ABT,US002824100","FECA"," 8:03am","24-Sep-07"
"DJ Abbott Laboratories Doc re. Forms 3, 4 and 8-K","ABT,US0028241000","DJRN"," 8:03am","24-Sep-07"
"SVP CHEN Acquires 1,902 of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG"," 5:26pm","21-Sep-07"
"SVP FUSSELL Acquires 253 of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG"," 5:24pm","21-Sep-07"
"CEO WHITE Acquires 120,408 of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG"," 5:20pm","21-Sep-07"
"Pres GONZALEZ Sells 154,578 of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG"," 5:18pm","21-Sep-07"
"Pres GONZALEZ Sells 94,600 of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG"," 5:14pm","21-Sep-07"
"New FDA bill does not pose a threat to drug ads - WSJ","ABT-US,AGS-GB,AZN...","SA"," 8:33pm","20-Sep-07"
"Advanced Life Sciences Holdings presents further data regarding Cethromycin","ABT-US,ADLS-US,SGP","SA","11:34am","20-Sep-07"
"Celera to acquire privately-held Atria Genetics for approximately $33M in cash","ABT-US,CRA","SA"," 4:03am","20-Sep-07"
"Dir TILTON Buys 4,390 of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG"," 6:48pm","19-Sep-07"
"Pres GONZALEZ Sells 16,700 of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG"," 6:47pm","19-Sep-07"
"Pres GONZALEZ Sells 243,300 of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG"," 6:45pm","19-Sep-07"
"ABBOTT LABORATORIES files (8-K) Current report: Items 5.03 - Amendments to Corporate Charters, 9.01 - Financial Statements and Exhibits, for period end 14-Sep-07 (ABT-US)","ABT-US,ABT","EDG"," 3:17pm","19-Sep-07"
"JNJ's Tibotec Pharmaceuticals presents data from phase III Prezista trial (ARTEMIS)","ABT-US,GILD-US,JN...","SA"," 6:52am","18-Sep-07"
"Pres GONZALEZ Sells 123,510 of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG"," 3:49pm","17-Sep-07"
"Pres GONZALEZ Sells 202,890 of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG"," 3:48pm","17-Sep-07"
"Abbott Declares 335th Consecutive Quarterly Dividend","ABT","PRN"," 7:19am","14-Sep-07"
"Johnson & Johnson notes Lancet meta-analysis of stent studies","ABT-US,ANPI,BSX-U...","SA"," 3:49pm","13-Sep-07"
"SVP FUSSELL Sells 8,000 of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG"," 3:20pm","13-Sep-07"
"SVP SZELA Sells 8,327 of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG"," 3:16pm","13-Sep-07"
"Abbott Awards Arizona Mother $135,000 in National Similac(R) Contest","ABT","PRN"," 6:15am","13-Sep-07"
"PHOTO ADVISORY -- Abbott Launches NutriPals(TM) Fruit Bars With One Serving of Real Fruit in Every Bar","ABT","PRN"," 8:22am","12-Sep-07"
"Abbott Launches NutriPals(TM) Fruit Bars With One Serving of Real Fruit in Every Bar","ABT","PRN"," 6:15am","12-Sep-07"
"Medtronic says FDA panel will review Endeavor stent on October 10","ABT-US,MDT-US","SA"," 5:34am","12-Sep-07"
"Morgan Stanley comments on the ICD market, reduces US projections","ABT-US,BSX-US,JNJ...","SA"," 4:26am","12-Sep-07"
"CORRECTED TRANSCRIPT: Abbott Laboratories(ABT), Bear Stearns & Co. Healthcare Conference, 11-September-2007 9:30 AM ET","ABT-US","FCST"," 1:13pm","11-Sep-07"
"Abbott Labs CFO says FDA plans panel review for Xience stent - Dow Jones","ABT-US","SA"," 6:51am","11-Sep-07"
"Arena Pharmaceuticals continues phase 3 BLOOM obesity trial, says no heart valve damage seen from diet drug data","ABT-US,ARNA-US,GS...","SA"," 4:11am","11-Sep-07"
"Dow Jones Sustainability Index erkennt erneut Abbotts fortwährende Führungsrolle in den Bereichen Unternehmen, Umwelt und Soziales an","ABT","PRNE"," 6:29pm","10-Sep-07"
"L'indice de durabilité Dow Jones reconnaît de nouveau Abbott pour son excellence en matière de rendement économique, environnemental et social","ABT","PRNE"," 1:27pm","10-Sep-07"
"El Índice Dow Jones reconoce el liderazgo de Abbott en rendimiento empresarial, medioambiental y social","ABT","PRNE","11:22am","10-Sep-07"
"Dow Jones Sustainability Index Again Recognizes Abbott for Continued Leadership in Business, Environmental and Social Performance","ABT","PRN"," 8:09am","10-Sep-07"
"Imclone comments on settlement with Repligen (RGEN); RGEN to resume trading at 9:05 ET","ABT-US,BMY-US,DNA...","SA"," 5:58am","10-Sep-07"
"Abbott Laboratories(ABT) Schedules Transcatheter Cardiovascular Therapeutics Investor Meeting for 23-October-2007 7:00 AM ET","ABT-US","FCST"," 7:43am","7-Sep-07"
"Abbott Labs initiates ABT-894 phase II study","ABT-US,NEUR-DK","SA"," 2:13am","7-Sep-07"
"SVP SZELA -Initial Statement of Ownership of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG","12:39pm","6-Sep-07"
"SVP SZELA -Initial Statement of Ownership of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG","12:35pm","6-Sep-07"
"DJ Abbott Laboratories Doc re. Forms 4","ABT,US0028241000","DJRN"," 9:14am","6-Sep-07"
"Dr. Abbott's House Earns Historic Landmark Award from City of Chicago","ABT","PRN"," 5:15am","6-Sep-07"
"SVP HANCE Sells 13,245 of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG"," 4:38pm","5-Sep-07"
"SVP PATTON JR Disposes 1,225 of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG"," 2:07pm","5-Sep-07"
"Abbott Laboratories(ABT) Schedules Bear Stearns Healthcare Conference for 11-September-2007 9:30 AM ET","ABT-US","FCST"," 7:55am","4-Sep-07"
"Abbott Laboratories(ABT) Schedules Bear Stearns & Co. Healthcare Conference for 11-September-2007 9:30 AM ET","ABT-US","FCST"," 7:55am","4-Sep-07"
"Abbott to Present at Bear Stearns Healthcare Conference","ABT","PRN"," 7:41am","4-Sep-07"
"Johnson & Johnson says Cypher stent was associated with lower risks of blood clots","ABT-US,ANPI,BSX-U...","SA"," 5:38am","4-Sep-07"
"Drug-coated stents may not significantly raise risk of clots reports the WSJ","ABT-US,BSX-US,JNJ...","SA"," 8:34pm","2-Sep-07"
"Abbott, AstraZeneca advance ABT-335/Crestor to phase III trials","ABT-US,AZN-GB","SA"," 6:05am","31-Aug-07"
"Abbott and AstraZeneca Announce Selection of Next-Generation Fenofibrate ABT-335 and CRESTOR(R) Fixed-Dose Combination","ABT","PRN"," 6:01am","31-Aug-07"
"Court dismisses some claims in Johnson & Johnson suit regarding failed Guidant bid - Reuters","ABT-US,BSX-US,JNJ...","SA"," 6:37am","30-Aug-07"
"Abbott's Similac(R) Organic Brand Releases New Mom and Baby Yoga DVD","ABT","PRN"," 6:15am","30-Aug-07"
"SVP SZELA Acquires 9,800 of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG"," 1:51pm","29-Aug-07"
"Merck announces FDA acceptance of NDA for Cordaptive (MK-0524A)","ABT-US,MRK-US","SA"," 5:33am","29-Aug-07"
"EVP TYREE Acquires 10,749 of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG"," 1:59pm","28-Aug-07"
"SVP TYREE Acquires 3,307 of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG"," 3:47pm","24-Aug-07"
"SVP FUSSELL Acquires 2,284 of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG"," 2:10pm","23-Aug-07"
"AstraZeneca's MedImmune says phase III study of motavizumab reduced hospitalizations due to RSV by 83% vs. placebo","ABT-US,AZN-GB,PDL...","SA","10:31am","23-Aug-07"
"Pres GONZALEZ Acquires 62,338 of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG","10:10am","23-Aug-07"
"Medtronic says FDA Advisory Panel will review the Endeavor stent in October","ABT-US,BSX-US,JNJ...","SA"," 1:41pm","21-Aug-07"
"EVP MICHAEL Acquires 980 of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG","12:04pm","21-Aug-07"
"Concentric Medical files $69M IPO through Merrill Lynch and Lehman","ABT-US,BSX-US,CLO...","SA"," 3:17am","17-Aug-07"
"Aggressive Stock Alert: BQTG! August 16, 2007","09069D20,ABT,BQST...","MW"," 6:50am","16-Aug-07"
"DJ Abbott Laboratories Doc re. Form 10-Q, 8-K & 4s","ABT,US0028241000","DJRN","11:00pm","13-Aug-07"
"VP LINDER Acquires 8,918 of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG"," 2:07pm","13-Aug-07"
"SVP LANDGRAF Acquires 1,317 of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG"," 2:07pm","13-Aug-07"
"Abbott Labs cautions health providers on Kaletra use recommendations - Bloomberg","ABT-US","SA","12:08pm","13-Aug-07"
"Nanosphere files $100M IPO through Credit Suisse","ABT-US,CRA,GPRO-U...","SA"," 3:11am","13-Aug-07"
"EVP FREYMAN Acquires 5,629 of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG"," 4:21pm","10-Aug-07"
"EVP MICHAEL Sells 8,642 of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG"," 1:46pm","10-Aug-07"
"Reliant Pharmaceuticals files for $400M IPO through Goldman, Merrill","ABT-US,MYL-US,PFE...","SA"," 7:36am","10-Aug-07"
"Abbott Vascular Launches Crossroads Institute in Japan","ABT","PRN"," 8:00pm","9-Aug-07"
"EVP DEMPSEY Acquires 16,384 of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG"," 2:48pm","9-Aug-07"
"SVP BOHUON Sells 51,099 of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG"," 2:31pm","9-Aug-07"
"SVP LANDGRAF Acquires 5,575 of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG"," 2:27pm","9-Aug-07"
"SVP CHEN Acquires 6,736 of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG"," 2:06pm","9-Aug-07"
"SVP FUSSELL Acquires 930 of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG"," 1:47pm","9-Aug-07"
"Abbott Labs receives supplemental approval for Viral Load Test","ABT-US,CRA","SA","11:45am","9-Aug-07"
"Abbott Receives Supplemental FDA Approval for its Best-in-Class in Sensitivity RealTime HIV-1 Viral Load Test","ABT","PRN","11:41am","9-Aug-07"
"EVP SCHUMACHER Sells 5,812 of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG"," 3:05pm","8-Aug-07"
"NY Times looks at the boom in generic drugs","ABT-US,BRL,GSK-GB...","SA"," 9:46pm","7-Aug-07"
"SVP LANDGRAF Acquires 1,177 of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG"," 3:19pm","6-Aug-07"
"SVP FUSSELL Acquires 4,316 of ABBOTT LABORATORIES (ABT)","ABT-US,ABT","EDG"," 2:27pm","6-Aug-07"
"(RNS)  Abbott Laboratories  Doc re. Forms 4 & Form 8-K","ABT,US002824100","FECA"," 7:00am","6-Aug-07"
"DJ Abbott Laboratories Doc re. Forms 4 & Form 8-K","ABT,US0028241000","DJRN"," 7:00am","6-Aug-07"
"ABBOTT LABORATORIES files (8-K) Current report: Item 5.02 - Changes in Exec Management, for period end 31-Jul-07 (ABT-US)","ABT-US,ABT","EDG"," 1:40pm","3-Aug-07"
"ABBOTT LABORATORIES: 10-Q FactSet Blackline Report for period ending 6/30/2007","ABT-US","FBLK"," 1:36pm","3-Aug-07"
